MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_11,MFCC_var_0,MFCC_var_1,MFCC_var_2,MFCC_var_3,MFCC_var_4,MFCC_var_5,MFCC_var_6,MFCC_var_7,MFCC_var_8,MFCC_var_9,MFCC_var_11
-394.98048902999926,125.37545294864893,-0.061364433970205724,48.63563852179404,-17.744715917545427,21.515645790283564,15.618969249558127,39.984190539141736,3.7658422236582383,7.339139527190801,-1.059110014499732,5021.821604096806,456.9947784448816,205.66719663031188,284.2505258366034,211.9492860010988,205.3698289616483,230.00080448838628,355.03706501964484,372.5582462726263,103.5721871698682,151.56049671282278
-406.4999829771062,130.77442084590598,30.63840732599627,48.3098290142167,5.512230901642047,17.513258183374006,0.6109614827340929,5.414753509054528,-7.998794130507754,2.2593880647719384,-11.100875575362043,9201.066689291469,1686.655052123239,145.31717602894247,108.57397361621307,331.05837021601366,186.27061567649292,362.6268028977141,155.36519237845516,315.6830062898094,160.11480697902687,182.81561005163346
-448.3543316288833,153.35818462128597,29.23818290107384,17.71080391865063,25.12158206938376,9.989153555003943,2.541862974345955,0.8393839783902649,-3.3228925871106427,-0.9875149431989918,-17.746766280303504,6420.883180945947,2681.898366126749,174.1862974792046,109.62536728518782,137.4242971669719,303.35915377377177,188.964746085924,184.50448149666542,242.69976807950292,189.58662408177105,153.13127640019806
-497.04051912700544,124.18636562703657,10.163339329402042,24.118777245790163,7.731902278737391,-5.29281690423166,-4.6730545767789975,7.825126272186173,15.731456428958914,22.83463159170027,7.698513947877731,7493.5692984361185,1828.3561546101669,317.1814913745863,112.49471699554066,235.60179767864904,234.96944802282485,251.38091737192804,452.06129206002737,335.3919837442311,138.75430996294656,301.58971362808836
-389.5626320917472,166.42431760542524,28.62500716257945,33.32732639209079,1.5719999095662758,-9.455053041839092,1.4525610181895277,-9.36611128922734,-12.530333917231298,-5.146675494758383,-10.871779117786948,7896.990512988227,1895.661370921313,295.2452116977525,110.1743857231652,189.65807629470802,184.34739718978528,103.39635562619816,131.71649433982338,98.13565658938059,78.87750539712681,67.37072546880906
-361.6583372221092,153.14338766998335,20.354797898236654,37.658646261128304,-2.3152625918208627,-10.88008338659844,-2.613693498100297,-1.0681411387978654,-3.0666583944813994,-2.6515423835042893,-7.191081223458622,6751.313883253374,1161.809533037893,311.30477833400244,204.88644836693751,122.47911015339932,167.51603009128877,131.29350937666462,127.55913470292934,285.9351321066338,168.54606727334757,163.25263825340417
-336.38179861074565,168.92868176142574,5.9245769360439855,32.491413727546956,-3.946551449002268,-9.457447517794117,-8.728646629293456,-10.854577020027184,-4.748657440280632,4.313735926171246,-2.180104778642261,3720.159558545589,603.1049009959396,229.32007425909526,260.30574761826125,102.64660604144636,148.98868852031273,78.56303251788106,372.84593266949616,396.9749334524086,154.11547180820568,337.2629942684983
-438.3265371859668,133.50818629534095,52.821033421232656,25.3647963334964,18.861831497649256,11.065741246543476,1.679909639080578,-5.109766669275525,-9.791584125352928,-12.646221959539886,-10.690477340229675,5724.472852023363,2172.4766389537085,521.8840684381875,298.3090053053006,239.30588854956844,233.7345269099741,142.44652550317673,102.2195059804756,100.37266454574484,88.91328563913116,99.73541115590194
-431.5580414252926,155.25453156480512,35.091513546023805,14.854160595249796,17.814986862372088,2.783982126277872,-0.8465232452590957,-3.667646929729865,-14.270633459074052,-8.449836522714204,-6.053381095605027,2663.2388932095027,949.5842705489376,140.39561641071492,127.05022023386346,81.2299612058356,123.60679939786414,79.37152647626581,57.59403379771439,69.61660065790579,70.9059426742478,70.30570676821685
-430.564818220264,147.4109854340355,35.55333500340496,48.412759309330404,-4.653052026489746,1.9709732688316672,6.989509984991436,0.7390104321485002,-20.519671614013298,-2.239110141936672,-12.138161408363915,5480.92962296829,490.14988253019874,320.21191656398577,159.50130102470612,346.19123365990305,94.85638935797813,105.45944890537427,77.84031954415762,132.88165687964144,104.11383993592234,59.62166719209651
-395.93846424769,125.19972731689155,0.9073511864258876,61.4005960350821,-18.228651737505047,14.641732422904614,-7.755843158017624,19.65375747446459,5.687283960942124,24.408661031185197,5.313000756945894,3245.817356014302,544.2063559747036,181.4414919953215,259.7090108378146,169.96425048665174,114.15149700644454,322.2305097530853,262.8676181540409,391.6326397724925,285.3265838143649,61.0956507608194
-568.2875128548927,88.93130076548736,28.41370332266117,21.61917350414986,2.5891970867681,7.882177811760883,8.746978411387007,16.10049016306098,9.577923685663508,8.078907219342113,1.842698192639208,7483.8633269846605,2737.9962490882745,174.90782068792882,236.11338340252397,607.1637090647015,465.0969344670332,118.70117549270364,106.83699019481544,143.11916934779802,65.49125339777622,72.85307340928998
-381.67289277869986,201.83703332424759,36.169402517506214,34.68132918616719,-15.558992962593631,-10.444496527541004,-0.956913888911948,-13.066881480009492,-33.66212313823969,-6.538187606186937,-6.740651404897603,426.7801912083092,77.07910942356753,124.06811290486465,39.89348150810293,49.16832045724432,17.004611458257664,34.30094088031858,17.107389760395627,106.14394588995148,107.18908153391459,36.21320725953979
-388.1128567530349,176.61338653475283,21.834336949927398,51.18454590164543,3.224586009684149,-10.303808221269698,-11.676504804456457,-7.669909120799155,-18.652472842146945,-3.6029689133024663,-22.234629023299046,2369.4724835787056,658.5259545995516,122.29057001918473,79.7507627209875,104.41434429868768,117.93243561808727,88.36452333462431,40.277194265314115,93.06453845166777,91.09142743711016,121.68876106904287
-371.24903768745367,187.43356902444282,58.527308988936504,23.21168028245239,-2.584048418233614,-15.750529342160306,-10.84065818497252,-18.7477853656318,-20.544556902865494,-4.8676328654644925,-5.781963432195284,1227.071814514967,567.6302621037436,247.99135458730362,176.37436309348698,54.28036945443378,126.3401911837314,80.2015574651593,89.66434259275394,73.95915351628237,65.72320198067284,67.65570610381924
-448.27571648276,150.05186642046624,31.243201451870192,40.342643379869926,11.826955535493386,-7.742120514009645,1.194698718508062,-7.916425362747187,-20.89189738264007,-12.589075895647431,-6.0723420866957465,3853.1336689142177,622.9568553439016,265.91737731983034,136.48637209975976,93.07946744116605,97.98355744071944,86.06636328750423,48.54266074026225,51.47747243444964,44.277228701933105,31.0881308159946
-398.35732011717323,177.49813774344753,27.315761161271304,65.89995277636103,-10.411076471166844,-15.378152229587448,-11.27769927911091,-1.6358786678206474,-18.255644069337606,-11.575272848224365,-22.946559436575303,1582.222142207483,189.34582600609107,284.0150884292337,75.34266804485839,197.1284744339888,79.28599640684438,58.291659350005816,41.39183701753343,139.39672436429484,172.7481239808192,77.08093632805378
-329.86989736229424,184.95696050021007,1.4339789660133466,52.90370753398747,-6.676285481747729,0.1773770884522143,-13.420162628097017,-0.08357704931190052,-22.49013731866053,-0.18095840022894294,-7.730927752940619,1628.163632470934,551.6907616349898,319.09030984188826,130.06082815763804,53.320951082181395,36.877665767214786,76.8663054975302,55.36019617293602,112.13394582256123,441.41919510394064,552.3876540870949
-516.9743694265488,130.0258599710965,24.072779726929827,16.12543935820533,17.37855411109272,13.52062250258134,9.366372266187037,15.124065549367087,10.423740302344433,4.8448349012543375,-2.180437736782764,9609.203857318642,2789.0287636731337,630.1372167521522,150.08206422885848,115.84384578099785,215.200999027282,293.63049524237636,83.14019282927872,112.64013938240204,125.9662120635562,317.08721406808496
-340.8240183776667,145.60921255892063,-22.80835200047305,65.01083955634921,-26.344147435694413,33.492013247577574,-6.866361812396907,12.686554812345786,-13.161557421722806,15.779640910947574,-6.362174937045699,1458.5319898083746,258.44203209783944,159.295219236012,82.74298327139961,96.60461251117657,113.11894855723948,51.590013876625434,73.22995619952077,270.37160485077123,194.26737351980773,305.18319639892485
-378.24419862886316,163.8677319011349,-18.25939149968981,63.334954969766024,-11.977701777639973,-0.8230318817930831,-1.4608318960475848,4.81273679041687,-21.735376631234573,0.06302326224295034,-14.652502493119604,1940.323748951098,355.4468496986828,278.75824060637416,96.76769962761794,135.90773973294463,91.6832444131605,61.82678441066715,50.628468355340146,109.36987712302314,41.72348961936746,86.0601305166341
-391.91375894930513,181.9788030432217,37.94681894935864,26.514891833726768,1.5425365793691523,-10.682495146693784,-2.848545066835326,-0.9570886925580998,-17.68531252616809,-16.155991613478815,-6.553258196257915,3482.523412841034,841.2314153465787,341.2435552990574,110.77093782816289,130.13400638738528,73.2398815361728,50.59379197568021,43.125615976216295,90.64137923181289,29.38130455042857,126.83388515659588
-389.2793513464589,146.8205999945707,3.2030931044117685,60.05188767100005,4.373490365613269,11.574030395985064,-2.2203596073463783,19.056988308276857,-8.978716574197659,-14.498294307246535,-29.88647287762789,1445.9037594280246,211.24666619241086,36.36153361912322,105.2398306750591,44.8771329991832,83.94814914337788,40.28774118870235,36.30748474135943,33.20109367443257,55.42029818821891,29.47145746848496
-499.0036736827551,107.82253226491028,40.81163951550109,29.09763329477849,25.150343888991948,15.991085632226893,1.8371814422809616,-7.417568624988903,-8.514747214945821,-5.993885289335201,-4.291723783720783,5586.369108104323,2274.9073846267656,566.9161961368418,146.97368072648473,96.22007845833471,144.46184601698926,86.75913540659487,132.17989046918774,131.0335958938509,79.8829051717853,70.20432663447613
-334.69371527158137,142.86538437801843,-22.878851232122425,62.44914555738967,-21.008483473077035,32.69567173166628,-10.89493067436727,18.902064963320814,-9.049946950129844,11.046961365108631,-16.49997791979801,1694.9512412602217,318.20515407393435,122.528586691441,132.0783988461649,91.10476745767009,82.19458420813548,112.750761479441,197.36379549884376,275.1797651054481,226.94399568078632,312.65095890867707
-328.09742602806585,194.34067531299928,31.523666936964283,35.38471698250787,-14.210226541280065,-24.66961362078158,-14.198090141804206,7.161254039091048,7.569451110093317,6.686827678199973,-2.858602221232555,1322.9225413543827,232.30024551643947,173.7490766205371,182.61524229583438,301.53957674328063,90.7770015811648,346.9093436481511,839.2580428179549,292.67495493288163,66.85142996331247,265.03949476072415
-416.95108514951613,125.88254390146128,15.330616810828364,57.146747018456004,10.993359373500756,14.637247743865252,0.9160700761355046,1.4822409894322042,-10.37046762945264,-10.061181220284004,-13.821189550107775,3322.6711691327837,618.1942535544571,138.2386451972805,118.08690903378587,79.64445613575805,161.5409982636006,49.81335598208757,104.33192507680633,243.6045635996688,151.7186629470835,240.162568993179
-384.7600388697657,177.53289267570244,10.809636075535606,35.64604824196193,-3.5998391658769204,-4.061491153269582,-16.71326998693556,19.436583600009545,-12.030993102497515,-7.791384731454087,-14.178908383029231,3515.320911127038,1542.3196549275697,423.47768010148286,165.65541326617515,59.210425751884834,189.62608853615802,88.67916792328155,255.09403990689916,259.3758424063008,123.05486875520864,156.2276474039713
-377.496414572732,179.44388660957986,4.053590218145291,21.145401034096416,6.2897144909055696,-5.261195722399611,-12.180802291902234,5.69753746917187,11.070099414426956,9.362655151900173,12.966424447191226,3133.18574923862,1641.742613096677,383.25958510728,161.5905505396191,151.53744314253882,159.54503022759292,142.22921888605782,445.4923104983134,138.13381460930606,114.20073584908752,218.99349828733392
-381.5545692323285,161.3693654616424,12.700964401829312,57.52154739736711,-2.2577710311554933,2.671966674836828,-9.949820649929153,-2.4715149498615,-22.3183785587357,-8.442791154716407,-10.22522745845921,2481.5455873978667,200.0333417848161,72.38643951871599,85.30538254623652,100.26190438124905,74.71738839068291,78.58366275689485,31.46698630876684,65.68053064649423,34.800655653463615,42.44948373545742
-427.8796484199714,143.66111440425502,54.54207460468873,26.368838870425957,16.02407454635512,9.970865709378314,2.1649686556736847,-2.1675636514438064,-4.345261560846613,-5.862161256551736,-6.813571947812163,5814.054291339085,2841.8089773067854,464.5062617193059,228.1346953101529,253.8244033309612,227.9515400845173,134.0204982019595,113.35355798646108,105.14325564481229,141.67547517302148,119.02996542825984
-378.00877980318427,141.0468100051844,-15.950911965863476,44.485282229667625,-24.388933560480908,13.151237358042106,-17.947291018005537,4.260441330389728,-15.436488759485862,6.672272865931546,-0.8247144404430632,5635.63464442875,281.2981505745753,228.72280910849332,123.22922849532242,335.82554005388636,105.28733606856683,199.48357525242344,147.63129471344666,193.76799137862938,48.23421870879397,161.81390908839148
-334.9184345390805,164.02043725631538,14.005438277163465,38.582639696130634,-3.900547565644701,-7.829974171239452,-8.000437057338015,-7.574956355848688,-5.23827888194046,-8.456922317531125,-3.1582817723092567,4858.242639329392,821.3925915056518,222.65216417577702,255.9013662490741,126.26409807593271,68.2230875237956,110.28336384550992,103.30036617548107,192.9771422382153,131.24804313416172,242.0919940947649
-428.8675337192015,109.74797975452229,18.70803763757957,50.4750873711588,-0.6549728837411831,11.782811730141908,-7.460212059562184,7.532691335999572,-8.517563943002633,1.3363857329396742,-5.624027689680946,9661.595766579234,880.7618291860913,232.8058261981343,181.12559717074254,376.70935732418405,195.04446207459011,527.1367699739022,167.68602905494302,402.85610568766833,406.026744904552,254.1222103984404
-456.5462153105625,117.98494469476566,12.010347635572995,49.932514866715785,-3.250076423971642,14.873576287299096,-2.1850079402823974,11.849853607708516,-4.70714764856399,5.139293401292979,2.233362711758003,18751.429465681867,1121.5883202895309,454.11745967882285,288.8794154675425,863.5944018534093,105.45958367111628,375.79537622663764,59.32065002593904,369.68838847483374,94.26100358408516,163.21675017615297
-427.2893604225956,126.54572831843087,-38.33644241264932,57.7482703277135,-19.95248365390782,20.43949738075563,-2.4567705165177767,10.752031726513064,-6.014411859860316,13.1691181675098,4.948858810490549,9811.836092625634,1246.9213050458964,431.900717727284,347.55602062762614,280.29665308436813,174.06942890371437,174.6347464230599,79.47128817607502,430.6838005086261,165.90541898535938,233.0983383685976
-405.4119020508595,186.8191149504393,10.113855040377166,19.244776197859984,1.8683133095827973,-2.8119101291664967,-0.8753539472019112,11.510354934186616,4.277828269558287,5.1724807939070185,6.3658165438470125,3634.4697920490853,1620.9700826039875,283.32081446528184,290.94294326655114,182.11990633263161,104.78522606926072,254.44406289936526,432.4306797434812,242.9864954366924,148.6639518700536,236.2424971472573
-445.6537273243417,167.41698420373694,27.398598118477697,13.298146064338127,-4.93419475628166,7.6054435509227565,15.108294583988867,13.17495133767077,-2.6094288787444686,-5.9913056960595945,-7.7134084972738775,3798.9799876790025,2602.870047792359,327.31074737674214,198.41247574501315,92.57434622598585,253.3693247975316,214.0398149867546,563.7033137836705,521.2854954674641,370.28030036383524,438.3640415123589
-442.7679485520554,136.6778884900647,1.871869747864489,26.31375164580256,6.693346145844389,-6.581731371725421,-7.920261627061737,9.917159303220249,16.388905666991157,21.997344315023398,3.6083985573748985,4825.250826575527,1347.6240021774167,197.8262883852797,155.36396348190408,270.8765916775629,297.6560291340145,184.99002950950253,534.0127771408639,293.4581725946557,134.92876307191983,303.59317311720537
-433.2415359367022,182.06401112141688,40.4716619148624,16.47429699571417,11.038248916661976,-4.548522216837363,-1.6745183579765974,-11.164776659037646,-26.255254803653035,-16.044832377078396,-8.674774106442857,1292.8960718492194,308.92117977080363,266.2863322553501,313.2487050495436,103.583847004609,154.00852138191172,213.3335900291424,46.70715252870401,236.2688783821793,130.25958317710857,56.94427676870075
-583.5898253928355,87.78847925121039,24.908628808902346,45.06347004690526,14.243705465402732,29.49691239807735,14.733861150539726,25.958930830253202,17.016477916118212,12.53901543466651,3.5712729574121425,2694.689496785961,586.3738826687927,335.42771576496443,211.9751680953439,532.4270297389811,232.97244278185542,89.93339342809887,205.27630996879319,91.75263413370777,24.18897815915494,57.87195986056889
-392.6416625540702,127.19646719172421,2.5650076993345987,58.927188372413404,-21.66913833339169,8.019798277626919,-7.683292754890344,19.374839933582834,10.815259200506699,23.96993096844728,11.210471140908586,2888.716673171244,346.54106300862696,214.11553480031148,92.16943991905596,161.31169053894163,106.018832598358,231.0336684920694,159.68098544027495,269.54331716213557,187.19919991970272,52.073550047872025
-336.89846201583384,175.09818289596228,-5.262818234090411,55.181735370151884,-9.158805879491991,-0.3018801414990772,-6.612731527651745,5.181579826207534,-17.487515149289223,3.912613587465296,-13.058936988547124,1335.6249498762652,691.9661621426492,213.8999343618192,116.2401028142263,70.52554557843258,87.09942310816184,106.99907337548088,89.0726852703973,310.3245346562573,555.5671218586407,588.8010105433727
-507.4554859869946,125.86477158131012,13.865957777123267,26.232183618948174,9.942346335484741,3.206672079045233,3.8167256559648055,9.06253210928877,1.0650863666756902,7.048931047518317,18.814049187864487,8434.476890520842,1939.6536133834068,533.6099215072971,119.41804203935438,154.65663795709517,178.54840397200817,217.49281511742112,101.73734841705476,161.9483168228179,84.36089640708468,379.65200442767167
-428.4821752886709,187.84206314873185,32.62698948183929,22.07601154641692,10.679125508945447,-7.53887618397644,-8.939949829540229,-0.7096663252477976,-11.863634805062457,-21.27744533637201,-13.956299244736886,1794.4103444991274,564.0801483395004,327.74923418739917,130.51500249085538,53.16788274732644,149.95565981003944,81.22558368042311,37.89156621997547,92.593441729572,166.5168992329425,56.659484002427824
-362.40486736991147,161.68877288855612,18.347343336821858,44.262910823733456,-8.613978181571426,-14.475948534542232,-3.781125489432575,-12.497897040580305,-12.32696242943258,-5.768861838889308,-2.9639849266538696,6303.0481356553355,1160.122127351565,315.0882791987795,184.3227690190068,131.32925175375794,111.48790478436787,78.20865349312484,151.24006439573915,92.28482683481668,104.75119064188354,137.95507852596404
-440.778312760274,134.45777931240687,-2.9009928595690417,35.129434027875604,-0.9339896277591636,-10.891000712404043,8.341925056013839,26.42618228344238,15.252260667278085,30.628467647874732,5.603231313030819,5325.66247744732,859.3813189265304,1362.4334702854287,116.40244054840088,243.689852189844,156.8577861659533,267.266452407957,135.55593775896094,188.9291634077641,145.44341102702253,212.28819920959592
-390.7037402796799,179.84162451184272,3.036025901761389,20.370603812194506,-1.107721997832094,-6.47055172006392,-8.63151189156128,7.409464817341484,10.822319219848136,7.043316802630859,12.342709734798104,2878.8881367889308,1870.4652373545996,254.62385751315944,176.504874762828,120.39347369272036,188.52964331156707,203.8211541588399,676.7070556035967,300.82747468066816,126.25892861294692,331.02304751386515
-331.1433218383465,162.79396349296368,15.89258435329516,40.93706019804567,-20.297800895691037,-2.6122005697015718,-7.384601437596692,-4.551304937892207,-26.26869846546964,-7.4180479992205655,-3.57373754237652,2133.9386101141695,362.7593062054423,196.82294404972825,76.23154004780541,150.5561847617435,69.08682381705212,71.76936048781928,63.496952064603406,82.04125592449894,55.28420738725886,147.92088292268173
-386.91507000580134,129.51949804892342,-4.509195391571108,48.384864128859064,-25.41056732246208,22.59693990869493,-7.68912466603816,12.202401954968671,-8.767879141576495,2.193028704395568,-18.281736914227224,5159.580385532712,852.8557925629497,249.40946243117241,244.2118345141894,208.73560531814454,99.8449781990003,161.45343314394586,149.8863129597099,331.55524948471015,177.27377403598348,279.0533790802081
-383.9628567882952,172.25735177125716,10.3613552944261,22.82228592516162,-2.317649064503497,-7.275158281311433,-0.12878674812947702,22.59151212163175,11.755519284187677,8.206257517025808,-5.228412405069307,4798.355406807479,2334.6820364076802,319.38281103593766,219.01533113171243,150.69493146810086,152.99239468132618,394.5840269823749,714.0958505538107,281.22551227745936,144.82528771265572,483.5269961883417
-423.74593820752784,148.0783453161692,26.69025858995557,58.73717289998024,-3.492907339970845,-6.293936180450142,-2.9904941948181163,-9.118227668950311,-14.798952384539232,-6.448530470895611,-6.680253633041159,5507.860075479157,511.6436551883278,111.9357112750342,225.111861606266,410.83215175790633,172.97696838382058,104.3605775611793,99.76178442774727,94.10629263319551,47.143520550007175,41.95504993301785
-331.1845027968099,164.11587013147258,-29.45371804681738,44.0310489718169,-26.659492635806703,-4.506063140433657,-16.183648930000995,7.2626895975414465,-28.59611533485629,-3.064980355857593,-3.9773891777228463,4761.900016663309,1311.248459263095,132.90236205401192,83.4597843099858,104.13179861903392,102.60161727919792,297.14579340961006,136.7291102086214,160.62047064528312,44.080752342884686,208.43109184426564
-373.4746898060026,169.61121675632427,25.489662339789728,34.86494704189341,3.8474596433971935,-7.697809385046179,-1.0231545448709485,-9.230041333604788,-12.654945534990215,-7.5353329590975555,-10.046154573093917,7026.449504112458,1642.2926498403506,266.4071714364501,101.913962155672,99.20085769954737,212.55890321605168,85.27258213405753,106.89734850297044,106.99156034067008,96.26098027264631,73.29866382666148
-381.23238152961784,168.0639379511037,-26.53859126960364,47.907711366750505,-16.337484173496794,16.46019592977672,-3.6031534830529517,-5.247170989913488,-16.39458233184626,9.182286707230952,8.373298476830618,2410.022688388641,828.5343401535769,148.5724278838569,97.4383738009394,84.88242324731235,61.935723866537494,122.92783293600141,111.63346547556951,420.1440147744078,212.33308421367138,149.89645277523204
-361.59993571583465,190.1164942541462,66.73863540545715,24.669146850311318,6.2554216110581375,-4.2319847918652185,-4.714632380842046,-13.199394902055385,-21.46113246299263,-13.594968739733966,-17.120103527025076,1006.9593526760505,567.660011904372,199.393270018785,171.9673609094953,121.69845986209488,112.45065658904116,32.84835685247639,37.53023764821465,67.01219404374397,59.491715321231794,140.67748877563653
-437.9266737096871,110.34870534227659,17.8170332042019,47.98829324597536,-1.8738327333708256,12.354499915492404,-10.498747654971446,4.634008091262972,-0.26471747553068203,12.475094435465259,-3.0395434327966813,11169.843094606369,992.5893712243422,309.347300142838,154.37981772972367,373.07224512446464,160.51411506813244,654.5639818276268,209.4668004858789,194.9649019277419,389.81604546529536,299.0922064117636
-504.9476884825552,136.87527813964869,22.12599328864933,25.752003998201836,12.0425538938291,1.5166652637393978,-0.8426641356820009,5.608912774389495,5.2017293150812565,7.359023171973188,7.795520423067241,9263.513149034608,2608.6451637592954,457.7186678620314,248.57359972738,138.10161745719657,220.04578005626786,297.89068094881816,129.49151040702557,154.13496369209665,85.74691309462602,136.33140434178696
-440.83567833474433,180.79370379225915,29.98009444752043,18.75035927570168,18.287740651816687,-1.4928315118701891,-3.8787839113427216,9.143893844884042,-0.2695919550081466,-11.958211170283219,-16.345528632031993,1683.9101512315042,1015.550709132016,212.9333645497644,120.27952799103971,150.72610881854024,104.44099800560345,39.043070141208574,38.27358117756284,42.33693798005507,77.7255674516027,156.82998708574658
-416.1887325982011,165.35835730031255,12.823567850833866,39.21077750320227,10.406368632460412,-10.231566645998608,3.049728299816683,-4.702523495415054,-13.254876152911091,-11.770414724812833,-6.3439603308476995,3996.006992561032,580.9711947814862,162.31501725875324,85.49865262828015,165.88394739910072,81.9238544064055,102.48064972903744,119.17465213556817,120.46228025460985,73.25866302809705,72.01991159900625
-372.40966913128057,162.5758325689508,-13.378978966863524,66.77547301403612,-11.885784539982767,1.1268941882530232,-6.234608342828372,3.928074135705967,-24.322164331935163,-8.200880353888676,-12.217452054622196,1691.5560653020957,252.057697884846,85.56912672758412,70.10851734733964,139.54857194902604,94.65006048820065,125.36370007994898,92.09643541926228,118.75660111800757,90.13944390409952,59.63985775657293
-376.9140427307808,141.6012308034351,-16.348548099804642,67.79729904424592,-20.8857790935911,3.2102748721381063,-14.388957216292436,2.3215025109228877,-27.050865084889818,-9.756566508224354,-11.43204839514849,2301.632852012653,590.9498625224243,140.77721428970395,91.21278225407929,65.89931501723575,58.314833649888676,159.9833186618325,72.19196961555762,60.497884993739824,106.53038285730402,23.36303637039424
-434.8652573047075,141.71621823032157,13.045564948325335,30.49535954156169,9.598112479152727,-1.3747707154753193,-3.8955416087090153,7.51077651434494,4.165211025302515,7.355326315610132,0.9530193556366864,8887.560851457882,1372.3491631474744,976.2369234886968,171.51243323870415,228.95394370804647,211.602930035504,214.84450773241053,184.54442476831986,192.16937346980126,214.25208319274682,229.00218552664745
-404.19504274176063,197.73858958184212,39.684986972376684,52.36448766206415,8.858300820064168,-5.981110298243622,-11.976015611828801,-12.262789027427967,-29.607339158253346,-18.06702257726712,-6.0272926742502095,754.4221184437345,278.26207613836874,161.05082371005088,172.1726563974623,39.501567456481254,29.574913000960365,32.41395750504706,39.73401158041429,36.11581688907634,39.74024090422374,53.3110660352764
